name,type,seq_len,exact_p,exact_r,exact_f1,shift_p,shift_r,shift_f1,exact_weighted_f1,shift_weighted_f1
./RNAStrAlign/5S_rRNA_database/Eukaryota/E01840.ct,./RNAStrAlign/5S,123,0.5,0.44117647,0.46875,0.76666665,0.6764706,0.71875,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00006880.ct,./RNAStrAlign/tRNA,84,0.625,0.41666666,0.5,0.75,0.5,0.6,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00002899.ct,./RNAStrAlign/tRNA,82,0.3529412,0.23076923,0.27906978,0.47058824,0.30769232,0.37209302,0.35795736363681274,0.4259473074486433
./RNAStrAlign/16S_rRNA_database/Bacilli/DQ923194.ct,./RNAStrAlign/16S,528,0.8727273,0.6666667,0.7559055,0.8727273,0.6666667,0.7559055,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00236.ct,./RNAStrAlign/5S,120,0.5769231,0.44117647,0.5,0.6923077,0.5294118,0.6,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B04064.ct,./RNAStrAlign/5S,115,0.48,0.375,0.42105263,0.6,0.46875,0.5263158,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B00125.ct,./RNAStrAlign/5S,120,0.4,0.29411766,0.33898306,0.44,0.32352942,0.37288135,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B06507.ct,./RNAStrAlign/5S,114,0.375,0.31034482,0.33962265,0.625,0.51724136,0.5660377,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Archaea/A00276.ct,./RNAStrAlign/5S,121,0.07692308,0.071428575,0.074074075,0.15384616,0.14285715,0.14814815,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B04458.ct,./RNAStrAlign/5S,115,0.3809524,0.2580645,0.30769232,0.47619048,0.32258064,0.3846154,0.35795736363681274,0.4259473074486433
./RNAStrAlign/16S_rRNA_database/Bacilli/DQ118670.ct,./RNAStrAlign/16S,459,0.68817204,0.49612403,0.5765766,0.68817204,0.49612403,0.5765766,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00007493.ct,./RNAStrAlign/tRNA,74,0.61538464,0.4,0.4848485,0.61538464,0.4,0.4848485,0.35795736363681274,0.4259473074486433
./RNAStrAlign/group_I_intron_database/IC3/Ama.b.trnR.ct,./RNAStrAlign/group,235,0.10869565,0.072463766,0.08695652,0.2826087,0.1884058,0.22608696,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B06050.ct,./RNAStrAlign/5S,122,0.42307693,0.33333334,0.37288135,0.65384614,0.5151515,0.5762712,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00494.ct,./RNAStrAlign/5S,122,0.4,0.29411766,0.33898306,0.76,0.5588235,0.6440678,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00008784.ct,./RNAStrAlign/tRNA,72,0.7692308,0.47619048,0.5882353,0.9230769,0.5714286,0.7058824,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B00427.ct,./RNAStrAlign/5S,117,0.45454547,0.32258064,0.3773585,0.59090906,0.41935483,0.49056605,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00011468.ct,./RNAStrAlign/tRNA,72,0.6923077,0.42857143,0.5294118,0.7692308,0.47619048,0.5882353,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00006023.ct,./RNAStrAlign/tRNA,75,0.5,0.4,0.44444445,0.5,0.4,0.44444445,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B03490.ct,./RNAStrAlign/5S,116,0.56,0.4516129,0.5,0.68,0.5483871,0.60714287,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B07146.ct,./RNAStrAlign/5S,119,0.3809524,0.24242425,0.2962963,0.47619048,0.3030303,0.37037036,0.35795736363681274,0.4259473074486433
./RNAStrAlign/group_I_intron_database/IC1/Bfu.S516-1.ct,./RNAStrAlign/group,441,0.11111111,0.0990991,0.104761906,0.14141414,0.12612613,0.13333334,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00007110.ct,./RNAStrAlign/tRNA,89,0.44444445,0.33333334,0.3809524,0.6666667,0.5,0.5714286,0.35795736363681274,0.4259473074486433
./RNAStrAlign/16S_rRNA_database/Bacilli/DQ677552.ct,./RNAStrAlign/16S,460,0.6282051,0.44545454,0.5212766,0.6282051,0.44545454,0.5212766,0.35795736363681274,0.4259473074486433
./RNAStrAlign/16S_rRNA_database/Bacilli/DQ016837.ct,./RNAStrAlign/16S,498,0.69298244,0.556338,0.6171875,0.69298244,0.556338,0.6171875,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00428.ct,./RNAStrAlign/5S,122,0.5714286,0.47058824,0.516129,0.64285713,0.5294118,0.58064514,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B03462.ct,./RNAStrAlign/5S,117,0.6956522,0.45714286,0.55172414,0.6956522,0.45714286,0.55172414,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00000378.ct,./RNAStrAlign/tRNA,72,0.6666667,0.3809524,0.4848485,0.6666667,0.3809524,0.4848485,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B05543.ct,./RNAStrAlign/5S,117,0.5263158,0.32258064,0.4,1.0,0.61290324,0.76,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00011031.ct,./RNAStrAlign/tRNA,74,0.5714286,0.3809524,0.45714286,0.5714286,0.3809524,0.45714286,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00325.ct,./RNAStrAlign/5S,120,0.44,0.31428573,0.36666667,0.68,0.4857143,0.56666666,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00009674.ct,./RNAStrAlign/tRNA,90,0.5,0.36,0.41860464,0.7777778,0.56,0.6511628,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Eukaryota/E02411.ct,./RNAStrAlign/5S,122,0.58064514,0.5,0.53731346,0.7096774,0.6111111,0.6567164,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B01532.ct,./RNAStrAlign/5S,114,0.39285713,0.3548387,0.37288135,0.53571427,0.48387095,0.5084746,0.35795736363681274,0.4259473074486433
./RNAStrAlign/SRP_database/plant/Oryz.sati._AC079888.ct,./RNAStrAlign/SRP,311,0.14583333,0.071428575,0.09589041,0.27083334,0.13265306,0.1780822,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00971.ct,./RNAStrAlign/5S,122,0.5862069,0.4722222,0.52307695,0.5862069,0.4722222,0.52307695,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00008727.ct,./RNAStrAlign/tRNA,75,0.6,0.45,0.51428574,0.8,0.6,0.6857143,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B01850.ct,./RNAStrAlign/5S,119,0.3478261,0.23529412,0.28070176,0.65217394,0.44117647,0.5263158,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00009163.ct,./RNAStrAlign/tRNA,77,0.53846157,0.33333334,0.4117647,0.84615386,0.52380955,0.64705884,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B03118.ct,./RNAStrAlign/5S,110,0.47619048,0.3448276,0.4,0.47619048,0.3448276,0.4,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00009699.ct,./RNAStrAlign/tRNA,90,0.35714287,0.17857143,0.23809524,0.5,0.25,0.33333334,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B04761.ct,./RNAStrAlign/5S,118,0.44,0.34375,0.3859649,0.56,0.4375,0.49122807,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B05548.ct,./RNAStrAlign/5S,117,0.5,0.34375,0.4074074,0.77272725,0.53125,0.6296296,0.35795736363681274,0.4259473074486433
./RNAStrAlign/SRP_database/animal/Bran.flor._GSP-7739.ct,./RNAStrAlign/SRP,300,0.14705883,0.05050505,0.075187966,0.29411766,0.1010101,0.15037593,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B04969.ct,./RNAStrAlign/5S,119,0.54545456,0.375,0.44444445,0.77272725,0.53125,0.6296296,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00011486.ct,./RNAStrAlign/tRNA,72,0.46153846,0.31578946,0.375,0.7692308,0.5263158,0.625,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B01717.ct,./RNAStrAlign/5S,114,0.4,0.4,0.4,0.6666667,0.6666667,0.6666667,0.35795736363681274,0.4259473074486433
./RNAStrAlign/group_I_intron_database/IC1/Mte.S516.ct,./RNAStrAlign/group,394,0.12244898,0.10526316,0.11320755,0.1632653,0.14035088,0.1509434,0.35795736363681274,0.4259473074486433
./RNAStrAlign/group_I_intron_database/IC1/Dga.S1506.ct,./RNAStrAlign/group,419,0.030927835,0.024590164,0.02739726,0.0927835,0.07377049,0.08219178,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B04060.ct,./RNAStrAlign/5S,120,0.5,0.32352942,0.39285713,0.6363636,0.4117647,0.5,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00447.ct,./RNAStrAlign/5S,122,0.4642857,0.3611111,0.40625,0.53571427,0.41666666,0.46875,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B04723.ct,./RNAStrAlign/5S,116,0.52,0.41935483,0.4642857,0.52,0.41935483,0.4642857,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tmRNA_database/Fuso.nucl._AE009951.ct,./RNAStrAlign/tmRNA,344,0.1,0.078431375,0.08791209,0.15,0.11764706,0.13186814,0.35795736363681274,0.4259473074486433
./RNAStrAlign/16S_rRNA_database/Bacilli/DQ643199.ct,./RNAStrAlign/16S,600,0.9411765,0.83116883,0.8827586,0.9411765,0.83116883,0.8827586,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B04802.ct,./RNAStrAlign/5S,117,0.59090906,0.40625,0.4814815,0.72727275,0.5,0.5925926,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00001498.ct,./RNAStrAlign/tRNA,84,0.2857143,0.16666667,0.21052632,0.71428573,0.41666666,0.5263158,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B04948.ct,./RNAStrAlign/5S,119,0.5833333,0.4516129,0.5090909,0.7083333,0.5483871,0.6181818,0.35795736363681274,0.4259473074486433
./RNAStrAlign/group_I_intron_database/IC1/Boc.S943-3.ct,./RNAStrAlign/group,385,0.09411765,0.074074075,0.08290155,0.16470589,0.12962963,0.14507772,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Eukaryota/E01470.ct,./RNAStrAlign/5S,122,0.53125,0.4722222,0.5,0.65625,0.5833333,0.61764705,0.35795736363681274,0.4259473074486433
./RNAStrAlign/group_I_intron_database/IC1/Dhu.S1506.ct,./RNAStrAlign/group,415,0.16304348,0.13392857,0.14705883,0.23913044,0.19642857,0.21568628,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Mitochondria/M00092.ct,./RNAStrAlign/5S,122,0.06896552,0.06666667,0.06779661,0.20689656,0.2,0.20338982,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B00800.ct,./RNAStrAlign/5S,117,0.45833334,0.34375,0.39285713,0.625,0.46875,0.53571427,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B06305.ct,./RNAStrAlign/5S,120,0.5217391,0.375,0.43636364,0.6086956,0.4375,0.5090909,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00443.ct,./RNAStrAlign/5S,124,0.62068963,0.51428574,0.5625,0.6896552,0.5714286,0.625,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B01353.ct,./RNAStrAlign/5S,116,0.5833333,0.4375,0.5,0.7083333,0.53125,0.60714287,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Plastids/P00800.ct,./RNAStrAlign/5S,123,0.27272728,0.1875,0.22222222,0.54545456,0.375,0.44444445,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B00847.ct,./RNAStrAlign/5S,114,0.45833334,0.34375,0.39285713,0.6666667,0.5,0.5714286,0.35795736363681274,0.4259473074486433
./RNAStrAlign/group_I_intron_database/IC1/Gvi.S788.ct,./RNAStrAlign/group,355,0.10344828,0.0989011,0.101123594,0.1724138,0.16483517,0.16853933,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Mitochondria/M00059.ct,./RNAStrAlign/5S,118,0.16,0.13333334,0.14545454,0.2,0.16666667,0.18181819,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00007833.ct,./RNAStrAlign/tRNA,76,0.75,0.54545456,0.6315789,1.125,0.8181818,0.94736844,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B03400.ct,./RNAStrAlign/5S,121,0.32,0.22857143,0.26666668,0.4,0.2857143,0.33333334,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B03617.ct,./RNAStrAlign/5S,118,0.5416667,0.37142858,0.44067797,0.625,0.42857143,0.5084746,0.35795736363681274,0.4259473074486433
./RNAStrAlign/16S_rRNA_database/Bacilli/D31697.ct,./RNAStrAlign/16S,203,0.045454547,0.0625,0.05263158,0.045454547,0.0625,0.05263158,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00008593.ct,./RNAStrAlign/tRNA,71,0.64285713,0.42857143,0.51428574,0.64285713,0.42857143,0.51428574,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B01623.ct,./RNAStrAlign/5S,112,0.52,0.41935483,0.4642857,0.52,0.41935483,0.4642857,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00009429.ct,./RNAStrAlign/tRNA,74,0.61538464,0.4,0.4848485,0.7692308,0.5,0.6060606,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00936.ct,./RNAStrAlign/5S,122,0.62068963,0.5,0.5538462,0.62068963,0.5,0.5538462,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B02791.ct,./RNAStrAlign/5S,116,0.6296296,0.5,0.55737704,0.7407407,0.5882353,0.6557377,0.35795736363681274,0.4259473074486433
./RNAStrAlign/16S_rRNA_database/Bacilli/DQ056840.ct,./RNAStrAlign/16S,473,0.8780488,0.75,0.80898875,0.8780488,0.75,0.80898875,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00009106.ct,./RNAStrAlign/tRNA,72,0.6923077,0.42857143,0.5294118,0.6923077,0.42857143,0.5294118,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00261.ct,./RNAStrAlign/5S,118,0.58064514,0.4864865,0.5294118,0.7096774,0.5945946,0.64705884,0.35795736363681274,0.4259473074486433
./RNAStrAlign/SRP_database/fungal/Cocc.immi._GSP-396776.ct,./RNAStrAlign/SRP,326,0.018867925,0.01010101,0.013157895,0.018867925,0.01010101,0.013157895,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Eukaryota/E02708.ct,./RNAStrAlign/5S,119,0.54545456,0.33333334,0.41379312,0.8181818,0.5,0.62068963,0.35795736363681274,0.4259473074486433
./RNAStrAlign/SRP_database/long_bacterial/Clos.beij._CP000721.ct,./RNAStrAlign/SRP,232,0.06451613,0.032258064,0.043010753,0.06451613,0.032258064,0.043010753,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B03598.ct,./RNAStrAlign/5S,119,0.37037036,0.29411766,0.32786885,0.44444445,0.3529412,0.39344263,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B02492.ct,./RNAStrAlign/5S,116,0.6086956,0.4375,0.5090909,0.6956522,0.5,0.58181816,0.35795736363681274,0.4259473074486433
./RNAStrAlign/group_I_intron_database/IC1/Pfo.S1507-1.ct,./RNAStrAlign/group,282,0.071428575,0.046511628,0.056338027,0.21428572,0.13953489,0.16901408,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00489.ct,./RNAStrAlign/5S,122,0.64,0.45714286,0.53333336,0.72,0.51428574,0.6,0.35795736363681274,0.4259473074486433
./RNAStrAlign/group_I_intron_database/IC3/Pcot.c.trnL.ct,./RNAStrAlign/group,214,0.15,0.13043478,0.13953489,0.25,0.2173913,0.23255815,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00010799.ct,./RNAStrAlign/tRNA,74,0.61538464,0.4,0.4848485,0.7692308,0.5,0.6060606,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00009609.ct,./RNAStrAlign/tRNA,93,0.5,0.32142857,0.39130434,0.5,0.32142857,0.39130434,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Eukaryota/E02211.ct,./RNAStrAlign/5S,122,0.5,0.44117647,0.46875,0.6333333,0.5588235,0.59375,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B04831.ct,./RNAStrAlign/5S,119,0.45454547,0.48387095,0.46875,0.6060606,0.6451613,0.625,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B03429.ct,./RNAStrAlign/5S,117,0.6818182,0.44117647,0.53571427,0.8636364,0.5588235,0.6785714,0.35795736363681274,0.4259473074486433
./RNAStrAlign/group_I_intron_database/IC1/Mca.S788.ct,./RNAStrAlign/group,325,0.078125,0.055555556,0.064935066,0.109375,0.07777778,0.09090909,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tmRNA_database/Moor.ther._CP000232.ct,./RNAStrAlign/tmRNA,358,0.11392405,0.086538464,0.09836066,0.24050634,0.1826923,0.20765027,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00008125.ct,./RNAStrAlign/tRNA,77,0.8235294,0.6666667,0.7368421,0.88235295,0.71428573,0.7894737,0.35795736363681274,0.4259473074486433
./RNAStrAlign/group_I_intron_database/IC1/Cba.S943-15.ct,./RNAStrAlign/group,420,0.10204082,0.08547009,0.093023255,0.13265306,0.11111111,0.12093023,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00010521.ct,./RNAStrAlign/tRNA,71,0.6,0.42857143,0.5,0.8,0.5714286,0.6666667,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B04597.ct,./RNAStrAlign/5S,117,0.56,0.42424244,0.4827586,0.72,0.54545456,0.62068963,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00006603.ct,./RNAStrAlign/tRNA,84,0.53333336,0.32,0.4,0.53333336,0.32,0.4,0.35795736363681274,0.4259473074486433
./RNAStrAlign/16S_rRNA_database/Actinobacteria/AB122827.ct,./RNAStrAlign/16S,568,0.70535713,0.55244756,0.61960787,0.72321427,0.56643355,0.63529414,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B05225.ct,./RNAStrAlign/5S,113,0.3846154,0.33333334,0.35714287,0.61538464,0.53333336,0.5714286,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Eukaryota/E02227.ct,./RNAStrAlign/5S,122,0.5769231,0.41666666,0.48387095,0.5769231,0.41666666,0.48387095,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B07310.ct,./RNAStrAlign/5S,120,0.52380955,0.33333334,0.4074074,0.52380955,0.33333334,0.4074074,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00005679.ct,./RNAStrAlign/tRNA,77,0.7692308,0.4347826,0.5555556,0.7692308,0.4347826,0.5555556,0.35795736363681274,0.4259473074486433
./RNAStrAlign/RNaseP_database/archaea/M.barkeri.ct,./RNAStrAlign/RNaseP,371,0.031578947,0.030927835,0.03125,0.05263158,0.05154639,0.052083332,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B03526.ct,./RNAStrAlign/5S,113,0.52380955,0.34375,0.41509435,0.71428573,0.46875,0.5660377,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00009256.ct,./RNAStrAlign/tRNA,77,0.78571427,0.5,0.6111111,0.85714287,0.54545456,0.6666667,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B03441.ct,./RNAStrAlign/5S,114,0.7,0.42424244,0.5283019,0.85,0.5151515,0.6415094,0.35795736363681274,0.4259473074486433
./RNAStrAlign/16S_rRNA_database/Alphaproteobacteria/AY894366.ct,./RNAStrAlign/16S,541,0.49,0.33561644,0.398374,0.55,0.37671232,0.44715446,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B01563.ct,./RNAStrAlign/5S,117,0.39285713,0.36666667,0.37931034,0.53571427,0.5,0.51724136,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B00547.ct,./RNAStrAlign/5S,117,0.5,0.34375,0.4074074,0.77272725,0.53125,0.6296296,0.35795736363681274,0.4259473074486433
./RNAStrAlign/16S_rRNA_database/Actinobacteria/AB124528.ct,./RNAStrAlign/16S,563,0.8596491,0.6853147,0.7626459,0.8596491,0.6853147,0.7626459,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00005978.ct,./RNAStrAlign/tRNA,86,0.0,0.0,0.0,0.13333334,0.0952381,0.11111111,0.35795736363681274,0.4259473074486433
./RNAStrAlign/SRP_database/fungal/Hist.caps._GSP-278162.ct,./RNAStrAlign/SRP,317,0.018181818,0.010638298,0.013422819,0.018181818,0.010638298,0.013422819,0.35795736363681274,0.4259473074486433
./RNAStrAlign/group_I_intron_database/IC1/sce_sp-2.S1046.ct,./RNAStrAlign/group,434,0.12844037,0.10526316,0.11570248,0.1559633,0.12781955,0.14049587,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00006587.ct,./RNAStrAlign/tRNA,84,0.3846154,0.20833333,0.27027026,0.6923077,0.375,0.4864865,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B01243.ct,./RNAStrAlign/5S,115,0.52,0.40625,0.45614034,0.6,0.46875,0.5263158,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00005033.ct,./RNAStrAlign/tRNA,73,0.71428573,0.47619048,0.5714286,0.85714287,0.5714286,0.6857143,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tmRNA_database/List.mono._TRW-1639-2.ct,./RNAStrAlign/tmRNA,370,0.11111111,0.11235955,0.11173184,0.15555556,0.15730338,0.15642458,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B04348.ct,./RNAStrAlign/5S,119,0.41666666,0.29411766,0.3448276,0.5,0.3529412,0.41379312,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00010587.ct,./RNAStrAlign/tRNA,76,0.6,0.42857143,0.5,0.8666667,0.61904764,0.7222222,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00005286.ct,./RNAStrAlign/tRNA,76,0.083333336,0.045454547,0.05882353,0.41666666,0.22727273,0.29411766,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B06556.ct,./RNAStrAlign/5S,110,0.5555556,0.3448276,0.42553192,0.6111111,0.37931034,0.4680851,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Eukaryota/E01132.ct,./RNAStrAlign/5S,122,0.53333336,0.47058824,0.5,0.6,0.5294118,0.5625,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00010579.ct,./RNAStrAlign/tRNA,73,0.8235294,0.6666667,0.7368421,0.8235294,0.6666667,0.7368421,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tmRNA_database/uncu.bact._TRW-135624-9.ct,./RNAStrAlign/tmRNA,360,0.14705883,0.11494253,0.12903225,0.1764706,0.13793103,0.15483871,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B00365.ct,./RNAStrAlign/5S,120,0.3043478,0.20588236,0.24561404,0.5652174,0.38235295,0.45614034,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tmRNA_database/Stre.pyog._TRW-1314-1.ct,./RNAStrAlign/tmRNA,348,0.125,0.09803922,0.10989011,0.2125,0.16666667,0.18681319,0.35795736363681274,0.4259473074486433
./RNAStrAlign/group_I_intron_database/IB1/Cha_vu.mL2584.ct,./RNAStrAlign/group,246,0.1,0.0625,0.07692308,0.1,0.0625,0.07692308,0.35795736363681274,0.4259473074486433
./RNAStrAlign/group_I_intron_database/IC1/Pte.S516-3.ct,./RNAStrAlign/group,525,0.08130081,0.07042254,0.0754717,0.09756097,0.08450704,0.09056604,0.35795736363681274,0.4259473074486433
./RNAStrAlign/16S_rRNA_database/Bacilli/DQ899110.ct,./RNAStrAlign/16S,446,0.6363636,0.4949495,0.5568182,0.6363636,0.4949495,0.5568182,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00008020.ct,./RNAStrAlign/tRNA,72,0.9285714,0.59090906,0.7222222,1.0714285,0.6818182,0.8333333,0.35795736363681274,0.4259473074486433
./RNAStrAlign/group_I_intron_database/IC3/Gca.c.trnL.ct,./RNAStrAlign/group,254,0.5,0.44230768,0.46938777,0.5869565,0.5192308,0.5510204,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B03588.ct,./RNAStrAlign/5S,114,0.82608694,0.57575756,0.6785714,0.82608694,0.57575756,0.6785714,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B01848.ct,./RNAStrAlign/5S,117,0.6666667,0.54545456,0.6,0.7407407,0.6060606,0.6666667,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B02916.ct,./RNAStrAlign/5S,117,0.5714286,0.38709676,0.46153846,0.6666667,0.4516129,0.53846157,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B03576.ct,./RNAStrAlign/5S,118,0.4,0.2857143,0.33333334,0.56,0.4,0.46666667,0.35795736363681274,0.4259473074486433
